x,y,track_fid,track_seg_id,track_seg_point_id,ele
138.91268,35.353224,0,0,600,552.2
138.912463,35.353213,0,0,601,552.6
138.912412,35.353212,0,0,602,553.2
138.912361,35.35321,0,0,603,553.6
138.912264,35.353212,0,0,604,554
138.912162,35.353205,0,0,605,554.4
138.911947,35.353179,0,0,606,554.8
138.911898,35.353174,0,0,607,555
138.91185,35.353168,0,0,608,555.4
138.911758,35.353157,0,0,609,555.6
138.911666,35.353142,0,0,610,556
138.911573,35.35313,0,0,611,556.2
138.911375,35.353102,0,0,612,556.4
138.911326,35.353101,0,0,613,556.8
138.911277,35.3531,0,0,614,557
138.911171,35.353107,0,0,615,557.4
138.911072,35.353111,0,0,616,557.8
138.910898,35.353116,0,0,617,558.4
138.910898,35.353116,0,0,618,559
138.910809,35.353111,0,0,619,559.6
138.910623,35.353109,0,0,620,560.4
138.910575,35.353106,0,0,621,560.8
138.910527,35.353103,0,0,622,561.2
138.910384,35.353095,0,0,623,561.6
138.910337,35.353093,0,0,624,562
138.910144,35.353075,0,0,625,562.2
138.91009,35.353074,0,0,626,562.6
138.910037,35.353073,0,0,627,562.8
138.909931,35.353067,0,0,628,563
138.909832,35.353057,0,0,629,563.4
138.909726,35.35305,0,0,630,563.8
138.909627,35.353044,0,0,631,564.2
138.909517,35.353039,0,0,632,564.6
138.90942,35.353037,0,0,633,564.8
138.909319,35.353036,0,0,634,565.2
138.90922,35.35304,0,0,635,565.6
138.90907,35.353036,0,0,636,566.4
138.909018,35.353034,0,0,637,567.4
138.908919,35.353028,0,0,638,568.2
138.908822,35.353026,0,0,639,568.6
138.908726,35.353021,0,0,640,569
138.908636,35.353013,0,0,641,569.2
138.908452,35.352998,0,0,642,569.4
138.908362,35.352982,0,0,643,569.4
138.908272,35.352969,0,0,644,569.6
138.908181,35.352957,0,0,645,569.8
138.908128,35.352959,0,0,646,570
138.908075,35.35296,0,0,647,570.2
138.907971,35.352975,0,0,648,570.4
138.907879,35.352977,0,0,649,570.6
138.907787,35.352976,0,0,650,571
138.907687,35.35297,0,0,651,571.4
138.907572,35.352966,0,0,652,571.6
138.907404,35.352959,0,0,653,572
138.90735,35.352956,0,0,654,572.2
138.907242,35.352951,0,0,655,572.4
138.907094,35.352943,0,0,656,572.8
138.907047,35.352942,0,0,657,573.2
138.906957,35.352946,0,0,658,573.4
138.906855,35.352942,0,0,659,573.8
138.906764,35.352944,0,0,660,574
138.906667,35.352942,0,0,661,574
138.906505,35.35294,0,0,662,574.2
138.906445,35.352942,0,0,663,574.6
138.906337,35.352934,0,0,664,575
138.90617,35.352932,0,0,665,575.4
138.906116,35.352929,0,0,666,575.8
138.906005,35.35292,0,0,667,576.2
138.905783,35.352898,0,0,668,576.8
138.905705,35.352897,0,0,669,577.4
138.905627,35.352896,0,0,670,577.8
138.905471,35.352894,0,0,671,578.4
138.90537,35.35289,0,0,672,578.8
138.905282,35.352888,0,0,673,579.4
138.905188,35.35288,0,0,674,579.8
138.905138,35.352877,0,0,675,580.2
138.905088,35.352874,0,0,676,580.4
138.904989,35.352867,0,0,677,580.8
138.90484,35.352877,0,0,678,581.2
138.90479,35.352878,0,0,679,581.8
138.90464,35.35288,0,0,680,582.2
138.904589,35.352878,0,0,681,582.6
138.904493,35.352876,0,0,682,583.2
138.904397,35.352876,0,0,683,583.8
